2187904131,Some skiers at a resort .,795,ski,"person,ski,side,kick,people,ski,snowy,slope,mountain","skier,resort"
2190137367,A man tries to get a toy away from a small dog .,201,"silky terrier, Sydney silky","couch,person,dog,grooming,dog,young,boy,sit,floor,dog","man,try,toy,small,dog"
2191598990,Two girls are sleeping on a floor mat in an apartment or house .,797,sleeping bag,"bed,chair,person,couch,book,dancing,macarena,man,lay,bed,dog","girl,sleep,floor,mat,apartment,house"
2192131110,A person swinging on a swing,843,swing,"person,swinging,on,something,man,ride,tennis","person,swinge,swing"
2192411521,A bearded man wearing a bandanna is pointing his finger whilst riding a bicycle .,880,"unicycle, monocycle","bicycle,cell,phone,person,riding,a,bike,man,ride,bike,street","bearded,man,wear,bandanna,point,finger,ride,bicycle"
2194450229,A female tennis player on a blue court prepares to hit the ball .,752,"racket, racquet","sport,ball,tennis,racket,person,playing,tennis,man,play,tennis,tennis,court","female,tennis,player,blue,court,prepare,hit,ball"
2194466679,A woman in a pink outfit is about to serve a tennis ball .,752,"racket, racquet","tennis,racket,person,playing,tennis,woman,hold,tennis,racket,tennis,court","woman,pink,outfit,serve,tennis,ball"
2194797921,The girl in the brown shirt is hanging onto a blue pole .,890,volleyball,"surfboard,backpack,person,playing,kickball,group,people,play,frisbee,beach","girl,brown,shirt,hang,blue,pole"
2194806429,"Two girls on a tandem bicycle , looking at wall art .",444,"bicycle-built-for-two, tandem bicycle, tandem","bicycle,person,riding,a,bike,man,ride,street,hand","girl,tandem,bicycle,look,art"
2195256068,A woman with a white dress is playing tennis .,752,"racket, racquet","sport,ball,tennis,racket,person,playing,tennis,man,play,tennis,tennis,court","woman,white,dress,play,tennis"
2197587684,A woman in blue shorts and white shirt holds a tennis racket on a blue tennis court .,752,"racket, racquet","tennis,racket,person,playing,tennis,woman,hold,tennis,racket,tennis,court","woman,blue,short,white,hold,tennis,racket,blue,tennis,court"
2198484810,A dog runs through an obstacle course .,211,"vizsla, Hungarian pointer","dog,training,dog,dog,lay,grass,cover,field","dog,run,obstacle,course"
2199932695,A small child wearing the colors of the American flag is shoveling snow from the front steps .,792,shovel,"person,shoveling,snow,man,red,jacket,stand,snow","small,child,wear,color,american,flag,shovel,snow,step"
2200901777,A girl with a Gonzaga sweatshirt and red beads smiles .,841,sweatshirt,"person,tai,chi,woman,red,shirt,tie","girl,gonzaga,sweatshirt,red,bead,smile"
2201122447,Three photographers with their cameras and tripods set up indoors in a high-traffic area .,872,tripod,"backpack,person,handbag,tango,dancing,people,stand,sidewalk","photographer,camera,tripod,set,indoor,high,traffic,area"
2201480583,Seven adult sit around a barbecue laden with food .,544,Dutch oven,"bowl,chair,person,dine,table,bottle,washing,feet,group,people,sit,table,people","adult,sit,barbecue,laden,food"
2202443907,A woman in jeans looks through a telescope situated in front of a body of water .,872,tripod,"person,cooking,on,campfire,man,hold,baseball,equipment,ground","woman,jean,look,telescope,situate,body,water"
2202625355,People swimming and jumping into a lake .,842,"swimming trunks, bathing trunks","surfboard,person,jumping,into,pool,man,bikini,riding,surfboard","people,swim,jump,lake"
2203398833,An apparently elderly person is sweeping a slate patio while wearing a straw wide-bimmed hat and light-blue baggy clothing .,523,crutch,"person,ski,sweeping,floor,man,stand,old,man,hold,umbrella","elderly,person,sweep,slate,patio,wear,straw,bimme,hat,light,blue,baggy,clothing"
2204545235,A child with extra large goggles getting out of a pool .,434,bath towel,"person,getting,a,haircut,woman,wear,sunglass,sunglass,talk,cell,phone","child,extra,large,goggle,get,pool"
2205328215,A woman is riding a bicycle through a forest .,671,"mountain bike, all-terrain bike, off-roader","bicycle,person,riding,mountain,bike,man,ride,bike,dirt,road","woman,ride,bicycle,forest"
2205915732,A man in an apron smiles by a table .,411,apron,"dine,table,bottle,person,wine,glass,watering,plants,man,hold,cell,phone,camera","man,apron,smile,table"
2205958052,A kid sitting in a window of a yellow taxi,468,"cab, hack, taxi, taxicab","umbrella,car,truck,person,riding,a,bike,yellow,yellow,yellow,yellow,yellow,yellow,yellow,car","kid,sit,window,yellow,taxi"
2206284983,A man stands on his canoe as he guides his boat down the mountain ringing waterway .,693,"paddle, boat paddle","person,boat,diving,cliff,man,sit,boat,water","man,stand,canoe,guide,boat,mountain,ring,waterway"
220631119,A woman spikes a volleyball as the opposing player tries to block the ball .,890,volleyball,"sport,ball,person,playing,volleyball,group,people,play,game,soccer","woman,spike,volleyball,oppose,player,try,block,ball"
2208250764,An African American child runs after a basketball while in game with opponents .,430,basketball,"sport,ball,tennis,racket,person,playing,basketball,group,man,play,basketball,basketball","african,american,child,run,basketball,game,opponent"
2208652989,A policeman on a white horse are patrolling the streets of the city .,603,"horse cart, horse-cart","horse,person,riding,or,walking,with,horse,man,ride,horse,street","policeman,white,horse,patrol,street,city"
2209496328,A white dog swims through the water with a red toy .,208,Labrador retriever,"carrot,bear,swinging,on,something,dog,play,frisbee,water","white,dog,swim,water,red,toy"
2210059361,Four people in sunhats are sitting and talking together on the sand of the ocean shore .,977,"sandbar, sand bar","person,feeding,goats,man,beach,surfboard,beach","people,sunhat,sit,talk,sand,ocean,shore"
2210368267,A girl in a pink shirt jumping from one couch to another in a well apportioned living room .,416,"balance beam, beam","couch,person,pot,plant,tv,playing,violin,woman,hold,hair,air","girl,pink,shirt,jump,couch,apportion,living,room"
2212734287,"A man wearing sunglasses and a blue jacket with a patch of the Korean flag on the left side of the jacket is sitting in a car , asleep .",785,"seat belt, seatbelt","car,person,driving,car,man,car,car,car","man,wear,sunglass,blue,jacket,patch,korean,flag,left,jacket,sit,car,asleep"
2213762298,Man plays a saxophone outside a store .,776,"sax, saxophone","umbrella,person,playing,saxophone,man,stand,camera","man,play,saxophone,store"
2215136723,A toddler in a red jacket is balancing on top of snow .,795,ski,"person,ice,skating,man,red,jacket,snowboard,snow","toddler,red,jacket,balance,snow"
2215165918,"Dog in water , looking over shoulder at camera .",172,whippet,"horse,dog,grooming,dog,dog,lay,brown,dog","dog,water,look,shoulder,camera"
2215305500,A woman wearing a black coat and a gray scarf walks down a city sidewalk carrying two bags .,824,stole,"car,person,pot,plant,handbag,drinking,beer,woman,black,shirt,tie,walk,street","woman,wear,black,coat,gray,scarf,walk,city,sidewalk,carry,bag"
2215767852,Oranges and apples are for sale at a produce stand .,950,orange,"orange,truck,person,apple,pushing,cart,pile,orange,sit,table","orange,apple,sale,produce,stand"
2215875786,Woman sweeps the area in front of a store .,840,"swab, swob, mop","person,cleaning,floor,woman,walk,air,tennis,racket","woman,sweep,area,store"
2216695423,Four dogs play together outside with sticks .,169,"borzoi, Russian wolfhound","dog,playing,cello,dog,stand,ground","dog,play,stick"
2218334049,A black dog is standing outside in the dark of night .,236,"Doberman, Doberman pinscher","dog,tossing,coin,dog,stand,middle,ground","black,dog,stand,dark,night"
2218519240,A man wears a clear plastic cap and face mask .,793,shower cap,"person,trimming,or,shaving,beard,woman,blue,shirt,tie","man,wear,clear,plastic,cap,face,mask"
2220612655,The dog is running in a field .,217,"English springer, English springer spaniel","dog,training,dog,brown,white,dog,sit,grass","dog,run,field"
2222944983,A number five skier from France is completing a turn .,795,ski,"person,skiing,-not,slalom,or,crosscountry-,man,ski,snow,cover,slope","number,skier,complete,turn"
2222976136,A vendor with a blue shirt is selling bananas .,954,banana,"banana,person,salsa,dancing,bunche,banana,sit,table","vendor,blue,shirt,sell,banana"
222310878,a man in monks robes looking down the street from his viewpoint on the sidewalk .,879,umbrella,"umbrella,truck,person,car,catching,or,throwing,frisbee,woman,walk,street,umbrella","man,monk,robe,look,street,viewpoint,sidewalk"
222369445,Man in green swim trunks carrying a surfboard along a rock wall to the ocean .,460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty","surfboard,person,catching,fish,man,stand,rock,surfboard","man,green,swim,trunk,carry,surfboard,rock,wall,ocean"
2225642606,Two men move dirt around a young tree .,792,shovel,"car,person,planting,trees,man,pet,child,dirt","man,dirt,young,tree"
222635053,A woman in a gas mask is using a sewing machine .,786,sewing machine,"cell,phone,laptop,person,pot,plant,dining,table,bottle,riding,a,bike,woman,sit,table,laptop","woman,gas,mask,sewing,machine"
2226898412,A person and a bull are standing in a grassy plain with trees in the background .,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis","cow,person,training,dog,group,people,stand,field,people","person,bull,stand,grassy,plain,tree,background"
2228329399,a train engine with a water tower in the background .,820,steam locomotive,"train,person,unloading,truck,old,train,engine,train","train,engine,water,tower,background"
222867549,A young boy in his pajamas asleep on a couch .,697,"pajama, pyjama, pj's, jammies","couch,bed,person,cracking,neck,man,sit,couch,hand","young,boy,pajama,asleep,couch"
2230067846,Two boys hold their feet in their hands while balancing on one foot .,768,rugby ball,"baseball,glove,person,giving,or,receiving,award,man,white,shirt,white,shirt,white,shirt","boy,hold,foot,hand,balance,foot"
2230503574,A early-bald man puts on a carved wooden mask .,643,mask,"person,brush,painting,man,head,face","early,bald,man,put,carve,wooden,mask"
2230871228,A woman in a black shirt and red apron is preparing food .,762,"restaurant, eating house, eating place, eatery","bowl,chair,pizza,person,vase,dining,table,salsa,dancing,group,people,stand,table,plate,food","woman,black,shirt,red,prepare,food"
2231052760,Two People enjoy the Ocean while under an umbrella .,879,umbrella,"umbrella,chair,person,catching,fish,person,hold,umbrella,beach","people,enjoy,ocean,umbrella"
2235220530,Resident man shovels a path of snow from his house .,792,shovel,"person,shoveling,snow,man,stand,snow,cover,snow,cover,snow,cover,slope","man,shovel,path,snow,house"
223864886,One woman painting the other one 's face for a carnival .,643,mask,"person,shaving,head,woman,stand","woman,paint,face,carnival"
224026428,A young boy stands and watches a British guardsman .,439,"bearskin, busby, shako","person,sword,fighting,man,ride,sidewalk,build","young,boy,stand,watch,british,guardsman"
2240785083,An old woman walking along a sidewalk with buildings that are littered with graffiti .,840,"swab, swob, mop","person,throwing,axe,man,stand,ground,skateboard","old,woman,walk,sidewalk,building,litter"
2240975290,Two little league soccer teams playing a game of soccer .,805,soccer ball,"sport,ball,person,kicking,soccer,ball,group,young,boy,play,soccer,field","little,league,soccer,team,play,game,soccer"
2242178517,A toddler shovels a snowy driveway with a bright orange shovel .,792,shovel,"car,airplane,person,shoveling,snow,young,child,red,jacket,red,pant,red,pant","toddler,shovel,snowy,driveway,bright,orange,shovel"
2242559074,A guy in a plaid shirt is playing in the garage .,722,ping-pong ball,"bed,person,pot,plant,vase,remote,playing,tennis,man,stand,ping,pong,pong","guy,plaid,shirt,play,garage"
2242863004,A dog with a red ball .,235,"German shepherd, German shepherd dog, German police dog, alsatian","frisbee,dog,playing,ice,hockey,dog,play,grass","dog,red,ball"
224369028,a young blond girl standing in front of a large fenced in fountain,562,fountain,"person,feeding,birds,people,stand,water","young,blond,girl,stand,large,fence,fountain"
2245916742,A man stands between to large sculptures on a field .,649,"megalith, megalithic structure","person,throwing,axe,people,stand,rock,rock,rock","man,stand,large,sculpture,field"
2246717855,Three people in an Asian transportation station are all focused on their cellphones .,568,fur coat,"handbag,person,clock,shaving,head,group,people,stand,store","people,asian,transportation,station,focus,cellphone"
2249688223,Three women in black outfits hold black umbrellas and signs while a man stands by .,752,"racket, racquet","umbrella,person,shaving,head,group,people,stand,rain,umbrella","woman,black,outfit,hold,black,umbrella,sign,man,stand"
2249865945,A white dog in a black coat is standing in the snow .,200,"Tibetan terrier, chrysanthemum dog","dog,making,snowman,dog,walk,grass,dog","white,dog,black,coat,stand,snow"
2250713748,A crowd of people are in the streets and some have torches .,862,torch,"person,riding,mountain,bike,man,red,shirt,red,hair","crowd,people,street,torch"
2250750713,A couple of people have finished shoveling a path .,792,shovel,"snowboard,person,shoveling,snow,man,stand,snow,cover,slope","couple,people,finish,shovel,path"
2250870111,A person wearing jeans and a brown coat is reading and smoking on the sidewalk by a road covered with dirty snow .,792,shovel,"truck,person,handbag,car,backpack,parking,meter,chopping,wood,man,stand,street","person,wear,jean,brown,coat,read,smoke,sidewalk,road,cover,dirty,snow"
2251575301,A group of people are standing around near a street .,608,"jean, blue jean, denim","car,person,traffic,light,playing,xylophone,group,people,stand","group,people,stand,street"
2251747182,"A young boy , playing basketball , is getting ready to take a shot .",430,basketball,"sport,ball,person,playing,basketball,basketball,basketball,basketball,basketball,basketball","young,boy,play,basketball,get,ready,shot"
2252299187,A band performs music for a crowd of people .,819,stage,"chair,person,remote,playing,violin,group,people,stand,instrument","band,perform,music,crowd,people"
2253091968,A woman in pink is riding a bicycle while a man jogs beside her .,444,"bicycle-built-for-two, tandem bicycle, tandem","bicycle,backpack,person,handbag,tango,dancing,man,ride,bike,bike,bicycle","woman,pink,ride,bicycle,man,jog"
2255685792,"Three people stand , ready to ski , next to a no skiing sign .",795,ski,"person,ski,skiing,crosscountry,man,stand,ski,snow","people,stand,ready,ski,skiing,sign"
2256231539,A child holds a football and runs from other children .,768,rugby ball,"umbrella,person,passing,American,football,-not,in,game-,group,people,play,soccer,field","child,hold,football,run,child"
2258662398,A kid on a surfboard riding a small wave .,693,"paddle, boat paddle","surfboard,person,water,skiing,man,ride,surfboard,ocean","kid,surfboard,ride,small,wave"
225909073,German shepherd running in ocean surf,235,"German shepherd, German shepherd dog, German police dog, alsatian","dog,training,dog,dog,lay,ground","german,shepherd,run,ocean,surf"
2260369648,Two Asian girls in green and yellow band uniforms are facing each other .,439,"bearskin, busby, shako","person,jumping,into,pool,young,boy,wear,hat,hat","asian,girl,green,yellow,band,uniform,face"
2260560631,A dog jumps over a stick in a forest .,182,Border terrier,"dog,swimming,butterfly,stroke,small,dog,sit,road","dog,jump,stick,forest"
2263655670,Two dogs run and play in the long dry grass .,163,"bloodhound, sleuthhound","dog,training,dog,dog,lay,ground,dog","dog,run,play,long,dry,grass"
2264439641,A brunette woman holding a little girl dressed in pink is kneeling next to a grazing white and brown llama in the foreground of a hilly community .,355,llama,"sheep,person,petting,animal,-not,cat-,people,stand,grass","brunette,woman,hold,little,girl,dress,pink,kneel,graze,white,brown,llama,foreground,hilly,community"
2265100168,A pale boy playing in a pit of blue balls .,417,balloon,"person,playing,kickball,man,lay,couch","pale,boy,play,pit,blue,ball"
2266019996,A snowboarder posed mid-jump .,795,ski,"snowboard,person,climbing,ladder,man,red,jacket,trick","snowboarder,pose,mid,jump"
2268986632,"Two men sitting on a couch , playing music together .",402,acoustic guitar,"couch,laptop,person,playing,guitar,man,sit,bench,guitar","man,sit,couch,play,music"
2269021076,a girl wearing a pink scarf and pink bellbottoms riding her bike outside .,716,"picket fence, paling","bicycle,person,riding,a,bike,man,ride,street","girl,wear,pink,scarf,pink,bellbottom,ride,bike"
2269795781,Miami tennis player hits the ball with a forehand .,752,"racket, racquet","sport,ball,tennis,racket,person,playing,tennis,tennis,player,swinge,racket","hit,ball,forehand"
2270885646,Defensive football players in green tackle the ball carrier .,560,football helmet,"sport,ball,person,tango,dancing,football,player,sit,ground,air","defensive,football,player,tackle,ball,carrier"
2270955453,People eating at a chinese restaurant .,762,"restaurant, eating house, eating place, eatery","dining,table,chair,person,shaking,hands,group,people,sit,table,large,table","people,eat,chinese,restaurant"
2271099293,A man performing saxophone on the street .,776,"sax, saxophone","umbrella,person,playing,saxophone,image,man,umbrella,background","man,perform,saxophone,street"
2271667421,Several crosscountry skiers following a trail .,795,ski,"backpack,person,ski,skiing,crosscountry,group,people,stand,snow,cover,slope","crosscountry,skier,follow,trail"
2271755053,The boy is playing basketball .,430,basketball,"bench,sport,ball,chair,person,playing,basketball,man,play,basketball,basketball,court","boy,play,basketball"
2271955077,A snowboarder is in the middle of a jump with one hand raised .,795,ski,"snowboard,person,giving,or,receiving,award,person,ski,snow","snowboarder,middle,jump,hand,raise"
2272489996,Two white and black dogs running in the grass .,217,"English springer, English springer spaniel","dog,shaking,hands,black,white,dog,stand,grass","white,black,dog,run,grass"
2272491304,Five people skiing on snow covered slopes .,795,ski,"backpack,person,ski,dancing,charleston,group,people,ski,snowy,slope","people,ski,snow,cover,slope"
2272548482,"A boy holds a basketball during a game , while others watch .",430,basketball,"sport,ball,chair,person,playing,basketball,young,boy,play,basketball,basketball,basketball","boy,hold,basketball,game,watch"
2272750492,A snowboarder with brown pants .,795,ski,"snowboard,person,playing,ice,hockey,man,blue,shirt,jump,snow","snowboarder,brown,pant"
2273591668,"Two brown dogs wearing orange collars are running through some tall grass , one carrying an orange item .",178,Weimaraner,"frisbee,dog,grooming,dog,dog,sit,grass","brown,dog,wear,orange,collar,run,tall,grass,carry,orange,item"
2273799395,A group of people hike in skis .,795,ski,"backpack,person,ski,skiing,crosscountry,group,people,stand,snow,cover,slope","group,people,hike,ski"
227533659,"A middle-aged man wearing gray pants , a gray t-shirt , and a white cap is high on a ladder , helping to construct a grass hut .",853,"thatch, thatched roof","person,climbing,tree,man,ride,dirt,road","middle,aged,man,wear,gray,pant,gray,t,shirt,white,cap,high,ladder,help,construct,grass,hut"
2279380309,a produce market held inside a large white walled building .,582,"grocery store, grocery, food market, market","orange,carrot,person,tai,chi,group,people,stand,table,people","produce,market,hold,large,white,walled,building"
2279380619,An umbrella-shaded vegetable market with customers and workers about .,582,"grocery store, grocery, food market, market","truck,person,handbag,umbrella,carrot,tasting,food,man,stand,outdoor,market","umbrella,shaded,vegetable,market,customer,worker"
2279432034,An orchestra plays in an ornate hall .,594,harp,"chair,person,playing,harp,group,people,stand,build","orchestra,play,ornate,hall"
2279894890,The man in the barber shop is holding up his hand .,424,barbershop,"chair,person,pot,plant,jumping,into,pool,group,people,sit,room,people","man,barber,shop,hold,hand"
2279906281,The man has his white shirt off on a green field .,981,"ballplayer, baseball player","person,pumping,fist,group,people,stand,field,play,game","man,white,shirt,green,field"
2281054343,A silhouette of a man in a hat on a busy city street .,515,"cowboy hat, ten-gallon hat","car,person,roller,skating,man,wear,hat,hat,hat","silhouette,man,hat,busy,city,street"
2282600972,Two men stand on skis and look to a snowy mountain to the right .,795,ski,"backpack,person,ski,skiing,crosscountry,man,stand,snow,cover,slope","man,stand,ski,look,snowy,mountain,right"
2283966256,A dog with a snub nose smells for something on a riverbank .,243,bull mastiff,"dog,grooming,dog,dog,sit,brown,dog","dog,snub,nose,smell,riverbank"
2284991229,A group of men sit around a table that has empty bottles on it .,762,"restaurant, eating house, eating place, eatery","bowl,chair,wine,glass,person,tie,dining,table,knife,bottle,cup,fork,sign,language,interpreting,group,people,sit,table,wine,glass","group,man,sit,table,bottle"
2285152690,A basketball player in a duke uniform looks up .,430,basketball,"person,playing,basketball,man,stand,street","basketball,player,duke,uniform,look"
2285570521,A man is hiking on a snow-covered trail .,795,ski,"backpack,person,ski,skiing,crosscountry,people,ski","man,hike,snow,cover,trail"
2286239223,A man and a woman on a bench .,652,military uniform,"bench,car,person,handbag,shaking,hands,man,sit,bench,leg","man,woman,bench"
2286270205,A tan dog is walking along snow to water .,207,golden retriever,"dog,training,dog,dog,lay,water,dog","dog,walk,snow,water"
2288530008,A train blowing smoke .,820,steam locomotive,"backpack,train,person,handbag,extinguishing,fire,train,engine,smoke,track","train,blow,smoke"
2288988751,Two men pose for a photo while listening to live music .,424,barbershop,"cup,person,chair,training,dog,man,hold,cell,phone,man","man,pose,photo,listen,live,music"
2289754578,"A woman in a long black dress playing the violin with a black man in a striped shirt , while the other band member with guitar plays along .",889,"violin, fiddle","person,playing,violin,man,hold,white,white,dog","woman,long,black,dress,play,violin,black,man,striped,shirt,band,member,guitar,play"
2290330500,A woman plays volleyball .,890,volleyball,"sport,ball,person,car,playing,volleyball,man,play,frisbee,air","woman,play,volleyball"
2290556804,Dad and a child lay outdoors on a blanket .,797,sleeping bag,"bed,cell,phone,person,eating,carrots,little,boy,hold,baby,bed","dad,child,lie,blanket"
2291511815,Three little kids on tricycles race downhill .,870,"tricycle, trike, velocipede","motorcycle,person,riding,scooter,child,ride,street,people","little,kid,tricycle,race"
229189301,man balancing clear ball on the back of hand,768,rugby ball,"sport,ball,person,contact,juggling,man,white,shirt,hold","man,balance,clear,ball,hand"
2292406847,A man rows his boat below .,576,gondola,"person,boat,punching,person,-boxing-,man,boat,boat,background","man,row,boat"
2292621342,A group of people riding horses in green vests .,603,"horse cart, horse-cart","truck,car,horse,person,shaking,hands,group,people,ride,horse,build","group,people,ride,horse,green,vest"
22926817,A man and a woman in a blue dress are playing tennis .,752,"racket, racquet","tennis,racket,person,playing,tennis,woman,hold,tennis,racquet,tennis,court","man,woman,blue,dress,play,tennis"
22928793,A woman in a T-shirt and shorts walks with a racket on a tennis field .,752,"racket, racquet","tennis,racket,person,playing,tennis,woman,hold,tennis,racket,tennis,court","woman,t,shirt,short,walk,racket,tennis,field"
22930048,A woman in an orange outfit is holding a tennis racket .,752,"racket, racquet","tennis,racket,person,playing,tennis,woman,hold,tennis,racket,tennis,court","woman,orange,outfit,hold,tennis,racket"
2293424366,The boy in the royal blue basketball uniform is dribbling the ball down court .,430,basketball,"sport,ball,person,playing,basketball,basketball,basketball,basketball,basketball,basketball","boy,royal,blue,basketball,uniform,dribble,ball,court"
2295750198,A warmly dressed girl kicks up her leg outdoors .,843,swing,"person,side,kick,young,boy,stand,grass","dress,girl,kick,leg"
2299427360,A dog runs through green grass with a tennis ball in its mouth .,852,tennis ball,"sport,ball,dog,jumping,into,pool,dog,lay,grass","dog,run,green,grass,tennis,ball,mouth"
2300229745,A brown and white dog runs through a grassy area .,217,"English springer, English springer spaniel","dog,petting,animal,-not,cat-,dog,stand,grass,dog","brown,white,dog,run,grassy,area"
23008270,A woman with a tennis racket about to swing at a ball .,752,"racket, racquet","tennis,racket,chair,person,playing,tennis,woman,play,tennis,tennis,court","woman,tennis,racket,swing,ball"
23008340,"A female tennis player stands on a court , looking away from the ball .",752,"racket, racquet","tennis,racket,chair,person,pot,plant,sport,ball,playing,tennis,tennis,player,hold,tennis,racket","female,tennis,player,stand,court,look,ball"
23008408,"In an athletic stance , the woman awaits the tennis ball .",752,"racket, racquet","tennis,racket,chair,person,playing,tennis,man,stand,tennis,court,hold,tennis,racket","athletic,stance,woman,await,tennis,ball"
2300920203,A fluffy dog looking at a yellow chew toy .,202,soft-coated wheaten terrier,"chair,dog,grooming,dog,small,dog,sit,ground","fluffy,dog,look,yellow,chew,toy"
23010569,Girl in a pink polo shirt and short gray shorts playing tennis while men watch .,752,"racket, racquet","tennis,racket,person,snatch,weight,lifting,man,play,tennis,tennis,court","girl,pink,polo,shirt,short,gray,short,play,tennis,man,watch"
2301155278,"A tow-headed toddler in a brown shirt and black pants is walking down a stone path in the middle of an indoor greenhouse , surrounded on both sides by green leaves and flowers .",580,"greenhouse, nursery, glasshouse","person,playing,xylophone,man,ride,sidewalk","tow,head,toddler,brown,shirt,black,pant,walk,stone,path,middle,indoor,greenhouse,surround,side,green,leave,flower"
23012662,A blond girl in a tennis uniform walks toward the other side of th court .,752,"racket, racquet","tennis,racket,chair,person,dancing,charleston,woman,court,hold,tennis,racquet","blond,girl,tennis,uniform,walk,th,court"
23015660,A young woman tennis player dressed in black carries many tennis balls on her racket .,852,tennis ball,"sport,ball,tennis,racket,person,peeling,apples,woman,hold,tennis,racquet,tennis,court","young,woman,tennis,player,dress,black,carry,tennis,ball,racket"
23016221,The girl in yellow shorts and white jacket has a tennis ball in her left pocket .,752,"racket, racquet","tennis,racket,chair,bottle,person,playing,ice,hockey,woman,white,shirt,white,short,play,tennis","girl,yellow,short,white,jacket,tennis,ball,left,pocket"
23016250,A young woman plays tennis while wearing a yellow outfit .,752,"racket, racquet","tennis,racket,chair,person,playing,tennis,woman,play,tennis,tennis,court","young,woman,play,tennis,wear,yellow,outfit"
23016347,"A girl in a yellow tennis suit , green visor and white tennis shoes holding a tennis racket in a position where she is going to hit the tennis ball .",752,"racket, racquet","sport,ball,tennis,racket,person,driving,car,tennis,player,swinge,tennis,racket","girl,yellow,tennis,suit,green,visor,white,tennis,shoe,hold,tennis,racket,position,go,hit,tennis,ball"
23017628,A woman in a white tennis outfit playing tennis .,752,"racket, racquet","sport,ball,tennis,racket,person,playing,tennis,woman,hold,tennis,racket,tennis,court","woman,white,tennis,outfit,play,tennis"
23018379,Two female tennis players smile .,752,"racket, racquet","tennis,racket,chair,person,handbag,playing,badminton,woman,hold,tennis,racket,tennis,court","female,tennis,player,smile"
23018702,A young lady in white holding a tennis racket,752,"racket, racquet","tennis,racket,person,playing,tennis,woman,hold,tennis,racket,tennis,court","young,lady,hold,tennis,racket"
2302336943,A woman in a long coat passes by a statue of a woman on her knees kissing a child on the top of his head .,568,fur coat,"car,person,sword,fighting,man,stand,pile,snow","woman,long,coat,pass,statue,woman,knee,kiss,child,head"
2302516347,A man and a woman looking at a photograph kiosk .,480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM","person,handbag,unloading,truck,people,stand,refrigerator","man,woman,look,photograph,kiosk"
230486268,A little boy is kneeling looking at his yellow shovel,792,shovel,"person,scissor,sharpening,pencil,young,boy,sit,ground","little,boy,kneel,look,yellow,shovel"
2308108566,Dirt bike rider riding down the slope .,671,"mountain bike, all-terrain bike, off-roader","bicycle,motorcycle,person,riding,mountain,bike,man,ride,bike,dirt,road","dirt,bike,rider,ride,slope"
2310126952,A sled dog team running from the perspective of the rider .,537,"dogsled, dog sled, dog sleigh","dog,sled,dog,racing,group,people,ride,back,back,people","sled,dog,team,run,perspective,rider"
2311690895,A person has his or her hands in a dog 's mouth .,178,Weimaraner,"couch,bed,person,dog,petting,animal,-not,cat-,dog,lay,floor,dog","person,hand,dog,mouth"
2312746782,A girl stands behind a boy in a swing .,843,swing,"bench,person,swinging,on,something,young,child,hold,child,hold,head","girl,stand,boy,swing"
2314722788,Two dogs confront each other in the middle of a field,243,bull mastiff,"dog,training,dog,dog,lay,floor,dog","dog,confront,middle,field"
231673877,A guy holding onto a tight fishing pole while on a boat fishing .,758,reel,"person,boat,catching,fish,man,stand,boat,hold,kite","guy,hold,tight,fishing,pole,boat,fishing"
2317276332,A group of seated men have coffee around two tables .,532,"dining table, board","chair,laptop,person,dine,table,couch,cup,book,eating,cake,group,people,sit,table,wine","group,seat,man,coffee,table"
2319197581,A white dog running across the snow,258,"Samoyed, Samoyede","sport,ball,bear,pumping,fist,white,dog,sit,white,dog","white,dog,run,snow"
2319917704,"A man , surrounded by several other people , sits at a large pipe organ inside a church .",687,"organ, pipe organ","chair,person,handbag,playing,organ,man,sit,bench,people","man,surround,people,sit,large,pipe,organ,church"
2319963351,"There are two men and a woman in church , the woman is in the back and the men are next to a piano .",687,"organ, pipe organ","bench,person,tap,dancing,man,sit,bench,people","man,woman,church,woman,man,piano"
2319973991,One guy playing his instrument .,566,"French horn, horn","bus,person,handbag,unloading,truck,woman,hold,grass","guy,play,instrument"
2321833466,A man in a green jacket and black hat stands with his mouth open .,515,"cowboy hat, ten-gallon hat","person,refrigerator,playing,accordion,man,stand,window","man,green,jacket,black,hat,stand,mouth,open"
2321865325,A black and white puppy with ears straight up is running .,263,"Pembroke, Pembroke Welsh corgi","dog,shaking,hands,dog,sit,ground,dog","black,white,puppy,ear,run"
2322797357,A guitar band is playing on stage .,819,stage,"person,playing,saxophone,group,people,stand","guitar,band,play,stage"
2323167250,A man standing at the top of a plastic chair eye bulling the different kind of hats,788,"shoe shop, shoe-shop, shoe store","chair,person,pushing,car,group,people,stand,store","man,stand,plastic,chair,eye,bull,different,kind,hat"
2324565145,Two people wearing sleep masks sleep beside an ATM machine .,480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM","cell,phone,tv,refrigerator,person,shredding,paper,people,stand,kitchen","people,wear,sleep,mask,sleep,atm,machine"
232501417,A large crowd is enjoying a concert .,819,stage,"person,surfing,crowd,crowd,people,stand,crowd,watch,crowd","large,crowd,enjoy,concert"
2328106090,A young man rides a unicycle down a sidewalk .,880,"unicycle, monocycle","bicycle,person,riding,unicycle,man,ride,bike,bike","young,man,ride,unicycle,sidewalk"
